path,top_dir,suffix,size_bytes,class,recommendation,delete_risk,reason
.obsidian/core-plugins.json,.obsidian,.json,704,LOCAL_TOOL_STATE,NEEDS_REVIEW,MEDIUM,Local tool state; do not manage as project source without owner approval.
.obsidian/graph.json,.obsidian,.json,662,LOCAL_TOOL_STATE,NEEDS_REVIEW,MEDIUM,Local tool state; do not manage as project source without owner approval.
.obsidian/templates.json,.obsidian,.json,42,LOCAL_TOOL_STATE,NEEDS_REVIEW,MEDIUM,Local tool state; do not manage as project source without owner approval.
.obsidian/workspace.json,.obsidian,.json,5752,LOCAL_TOOL_STATE,NEEDS_REVIEW,MEDIUM,Local tool state; do not manage as project source without owner approval.
AGENTS.md,AGENTS.md,.md,4400,UNKNOWN_NEEDS_REVIEW,NEEDS_REVIEW,MEDIUM,No specific policy matched; owner review required.
README.md,README.md,.md,6247,UNKNOWN_NEEDS_REVIEW,NEEDS_REVIEW,MEDIUM,No specific policy matched; owner review required.
__pycache__/validate_readiness_registry.cpython-313.pyc,__pycache__,.pyc,6885,GENERATED_CACHE,DELETE_SAFE,LOW,Regenerable Python cache.
config/kis_paper.env,config,.env,376,PROTECTED_SECRET_OR_LOCAL_AUTH,KEEP,CRITICAL,Local secret/auth material; never delete or archive automatically.
config/nasdaq_market_calendar.csv,config,.csv,1072,PROJECT_SOURCE_OR_CONFIG,KEEP,MEDIUM,Project code/config/test surface.
configs/theme_universe.yaml,configs,.yaml,1886,PROJECT_SOURCE_OR_CONFIG,KEEP,MEDIUM,Project code/config/test surface.
context/README.md,context,.md,3927,UNKNOWN_NEEDS_REVIEW,NEEDS_REVIEW,MEDIUM,No specific policy matched; owner review required.
context/architecture/README.md,context,.md,1080,UNKNOWN_NEEDS_REVIEW,NEEDS_REVIEW,MEDIUM,No specific policy matched; owner review required.
context/architecture/contracts.md,context,.md,14914,UNKNOWN_NEEDS_REVIEW,NEEDS_REVIEW,MEDIUM,No specific policy matched; owner review required.
context/architecture/domain-model.md,context,.md,7743,UNKNOWN_NEEDS_REVIEW,NEEDS_REVIEW,MEDIUM,No specific policy matched; owner review required.
context/codebase/README.md,context,.md,4840,UNKNOWN_NEEDS_REVIEW,NEEDS_REVIEW,MEDIUM,No specific policy matched; owner review required.
context/product/README.md,context,.md,899,UNKNOWN_NEEDS_REVIEW,NEEDS_REVIEW,MEDIUM,No specific policy matched; owner review required.
context/workflow/README.md,context,.md,1069,UNKNOWN_NEEDS_REVIEW,NEEDS_REVIEW,MEDIUM,No specific policy matched; owner review required.
context/workflow/execution-rules.md,context,.md,3538,UNKNOWN_NEEDS_REVIEW,NEEDS_REVIEW,MEDIUM,No specific policy matched; owner review required.
context/workflow/state-management.md,context,.md,2392,UNKNOWN_NEEDS_REVIEW,NEEDS_REVIEW,MEDIUM,No specific policy matched; owner review required.
data/README.md,data,.md,1248,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/__pycache__/catalog.cpython-313.pyc,data,.pyc,1538,GENERATED_CACHE,DELETE_SAFE,LOW,Regenerable Python cache.
data/__pycache__/quality.cpython-313.pyc,data,.pyc,1533,GENERATED_CACHE,DELETE_SAFE,LOW,Regenerable Python cache.
data/artifacts/task_394_regime_aware_canonical_continuation_policy/policy_lifecycle_simulation_panel.csv,data,.csv,38895358,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_395_forward_live_regime_detectability/forward_live_timestamp_regime_panel.csv,data,.csv,19558110,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_399_intraday_universe_history_expansion/canonical_rerun/intraday_canonical_event_log.csv,data,.csv,25178744,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_399_intraday_universe_history_expansion/canonical_rerun/intraday_canonical_lifecycle_summary.csv,data,.csv,13505494,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_399_intraday_universe_history_expansion/task_391_expanded/split_lifecycle_panel.csv,data,.csv,23609717,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_399_intraday_universe_history_expansion/task_392_expanded/lifecycle_regime_panel.csv,data,.csv,40740776,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_399_intraday_universe_history_expansion/task_395_expanded/forward_live_lifecycle_regime_panel.csv,data,.csv,59787886,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_399_intraday_universe_history_expansion/task_395_expanded/forward_live_timestamp_regime_panel.csv,data,.csv,102793066,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_399_intraday_universe_history_expansion/task_396_expanded/cost_constrained_lifecycle_panel.csv,data,.csv,289886362,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_399_intraday_universe_history_expansion/task_398_expanded/portfolio_trade_ledger.csv,data,.csv,16349734,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_402_multifactor_continuation_state_discovery/archetype_assignment_panel.csv,data,.csv,12712810,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_402r_decision_labelability_audit/unlabeled_candidate_audit.csv,data,.csv,38923730,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_405_refined_archetype_portfolio_rebuild/refined_archetype_assignment_panel.csv,data,.csv,187794560,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_406_professional_multicombination_test/professional_combo_assignment_panel.csv,data,.csv,85681768,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_406_raw_factor_source_audit/raw_bar_provenance_panel.csv,data,.csv,681195740,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_407_raw_native_vectorized_rebuild/raw_native_entry_candidate_log.csv,data,.csv,354964924,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_407_raw_native_vectorized_rebuild/raw_native_lifecycle_event_log.csv,data,.csv,17671036,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_407_raw_native_vectorized_rebuild/raw_native_lifecycle_labels.csv,data,.csv,10676397,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_480_symbol_structure_continuation_diagnostics/symbol_structure_label_panel.csv,data,.csv,12793495,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_482_continuous_market_theme_regime_engine/daily_regime_source_ohlcv_panel.csv,data,.csv,28729257,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/daily_regime_source_ohlcv_panel.csv,data,.csv,28729257,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_484_continuation_payoff_regime_engine/daily_regime_source_ohlcv_panel.csv,data,.csv,30847977,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_484_continuation_payoff_regime_engine/payoff_regime_lifecycle_panel.csv,data,.csv,101344232,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_548_market_theme_regime_feature_expansion/artifact_manifest.csv,data,.csv,271,ARTIFACT_MANIFEST,KEEP,HIGH,Artifact manifest and audit trail.
data/artifacts/task_548_market_theme_regime_feature_expansion/market_regime_v5_panel.csv,data,.csv,31689112,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_548_market_theme_regime_feature_expansion/theme_regime_v5_panel.csv,data,.csv,5032,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_549_theme_universe_leadership_contract/artifact_manifest.csv,data,.csv,158,ARTIFACT_MANIFEST,KEEP,HIGH,Artifact manifest and audit trail.
data/artifacts/task_549_theme_universe_leadership_contract/theme_leadership_panel.csv,data,.csv,7565,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_550_anchored_vwap_band_walk_continuation/artifact_manifest.csv,data,.csv,178,ARTIFACT_MANIFEST,KEEP,HIGH,Artifact manifest and audit trail.
data/artifacts/task_550_anchored_vwap_band_walk_continuation/symbol_continuation_structure_v2_panel.csv,data,.csv,33804724,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_553_portfolio_realism_simulator/artifact_manifest.csv,data,.csv,274,ARTIFACT_MANIFEST,KEEP,HIGH,Artifact manifest and audit trail.
data/artifacts/task_553_portfolio_realism_simulator/exposure_overlap_audit.csv,data,.csv,3059020,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_553_portfolio_realism_simulator/portfolio_equity_curve.csv,data,.csv,2905006,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_556_vwap_bandwalk_portfolio_revalidation/artifact_manifest.csv,data,.csv,275,ARTIFACT_MANIFEST,KEEP,HIGH,Artifact manifest and audit trail.
data/artifacts/task_556_vwap_bandwalk_portfolio_revalidation/vwap_bandwalk_assignment_panel.csv,data,.csv,159012197,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_557_vwap_acceptance_ontology_rebuild/artifact_manifest.csv,data,.csv,277,ARTIFACT_MANIFEST,KEEP,HIGH,Artifact manifest and audit trail.
data/artifacts/task_557_vwap_acceptance_ontology_rebuild/vwap_acceptance_ontology_v3_panel.csv,data,.csv,37579809,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_559_context_gate_reattach/artifact_manifest.csv,data,.csv,265,ARTIFACT_MANIFEST,KEEP,HIGH,Artifact manifest and audit trail.
data/artifacts/task_559_context_gate_reattach/context_gate_v3_panel.csv,data,.csv,38174216,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_562_vwap_acceptance_oos_stability_test/artifact_manifest.csv,data,.csv,171,ARTIFACT_MANIFEST,KEEP,HIGH,Artifact manifest and audit trail.
data/artifacts/task_562_vwap_acceptance_oos_stability_test/vwap_acceptance_oos_stability_audit.csv,data,.csv,1076,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_563_paper_shadow_microstructure_capture_activation/artifact_manifest.csv,data,.csv,171,ARTIFACT_MANIFEST,KEEP,HIGH,Artifact manifest and audit trail.
data/artifacts/task_563_paper_shadow_microstructure_capture_activation/paper_shadow_capture_activation_plan.csv,data,.csv,458,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_567_capital_flow_regime_v6/artifact_manifest.csv,data,.csv,168,ARTIFACT_MANIFEST,KEEP,HIGH,Artifact manifest and audit trail.
data/artifacts/task_567_capital_flow_regime_v6/capital_flow_regime_v6_panel.csv,data,.csv,40436892,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_568_vwap_pullback_sleeve_robustness/artifact_manifest.csv,data,.csv,177,ARTIFACT_MANIFEST,KEEP,HIGH,Artifact manifest and audit trail.
data/artifacts/task_568_vwap_pullback_sleeve_robustness/vwap_pullback_sleeve_assignment_panel.csv,data,.csv,17118963,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_573_historical_nbbo_feature_rebuild/historical_nbbo_feature_panel.csv,data,.csv,20623127,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_576_microstructure_aware_continuation_backtest/task576_microstructure_assignment_panel.csv,data,.csv,21825204,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_577_historical_nbbo_trajectory_factor_rebuild/nbbo_trajectory_feature_panel.csv,data,.csv,33479982,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_578_regime_vwap_nbbo_trajectory_backtest/nbbo_trajectory_backtest_panel.csv,data,.csv,33774783,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/artifacts/task_581_quote_pressure_price_response_refinement/quote_pressure_price_response_panel.csv,data,.csv,37505502,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/backtest/trades.json,data,.json,305517,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/catalog.py,data,.py,666,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/quality.py,data,.py,1004,DERIVED_OR_RUNTIME_DATA,NEEDS_REVIEW,HIGH,Data output or runtime-derived material; owner review required.
data/raw/alpaca_active_us_equity_universe.csv,data,.csv,962745,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/AFRM.csv,data,.csv,3179627,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/AMD.csv,data,.csv,135153224,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/AMGN.csv,data,.csv,4763094,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/AMZN.csv,data,.csv,142521597,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/ARM.csv,data,.csv,8120219,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/ASML.csv,data,.csv,54630262,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/ASTS.csv,data,.csv,5673189,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/AVGO.csv,data,.csv,33608460,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/BA.csv,data,.csv,2766896,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/CEG.csv,data,.csv,4230541,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/COIN.csv,data,.csv,4820709,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/CRM.csv,data,.csv,5967829,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/CRWD.csv,data,.csv,13149025,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/DDOG.csv,data,.csv,5000999,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/ETN.csv,data,.csv,8805271,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/F.csv,data,.csv,6014594,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/FTNT.csv,data,.csv,18279630,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/GE.csv,data,.csv,10918831,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/GEV.csv,data,.csv,5455138,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/GM.csv,data,.csv,24696778,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/GOOGL.csv,data,.csv,158482954,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/HOOD.csv,data,.csv,91610755,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/IBIT.csv,data,.csv,203741843,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/ISRG.csv,data,.csv,6923372,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/LLY.csv,data,.csv,11848747,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/MDB.csv,data,.csv,1348466,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/META.csv,data,.csv,35460632,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/MRNA.csv,data,.csv,7059620,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/MRVL.csv,data,.csv,57817850,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/MSFT.csv,data,.csv,47266482,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/MSTR.csv,data,.csv,6787857,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/NEE.csv,data,.csv,21205945,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/NET.csv,data,.csv,3469511,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/NOW.csv,data,.csv,3542388,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/NVDA.csv,data,.csv,439010599,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/NVO.csv,data,.csv,28168044,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/ORCL.csv,data,.csv,18646942,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/PANW.csv,data,.csv,9724301,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/PH.csv,data,.csv,2356043,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/PLTR.csv,data,.csv,156255105,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/PWR.csv,data,.csv,332965,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/PYPL.csv,data,.csv,1496852,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/REGN.csv,data,.csv,188103,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/RKLB.csv,data,.csv,1832397,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/ROK.csv,data,.csv,106425,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/RTX.csv,data,.csv,364146,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/SNOW.csv,data,.csv,607430,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/SOFI.csv,data,.csv,2091932,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/TEAM.csv,data,.csv,89763,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/TER.csv,data,.csv,526749,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/TSLA.csv,data,.csv,5665134,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/TSM.csv,data,.csv,4307577,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/UBER.csv,data,.csv,3715664,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/VRT.csv,data,.csv,1546617,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/VRTX.csv,data,.csv,185932,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/VST.csv,data,.csv,1569192,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
data/raw/alpaca_historical_microstructure/feed=sip/quotes/ZS.csv,data,.csv,382284,PROTECTED_RAW_SOURCE,KEEP,CRITICAL,Raw source data must be preserved or migrated only by source-owner plan.
